trade_date,cash,position_value,total_value,position_count,return,cum_return,quarter
20240717,859949.0808315007,202317.0,1062266.0808315007,2,0.01110124290780612,0.06226608083150098,2024Q3
20240718,968624.6926353007,93391.0,1062015.6926353006,1,-0.0002357113728079785,0.06201569263530082,2024Q3
20240719,968624.6926353007,93391.0,1062015.6926353006,1,0.0,0.06201569263530082,2024Q3
20240722,968624.6926353007,93391.0,1062015.6926353006,1,0.0,0.06201569263530082,2024Q3
20240723,968624.6926353007,93391.0,1062015.6926353006,1,0.0,0.06201569263530082,2024Q3
20240724,510135.2930671007,536820.0,1046955.2930671007,5,-0.01418095765687677,0.04695529306710089,2024Q3
20240725,510135.2930671007,539631.0,1049766.2930671007,5,0.0026849284001086993,0.049766293067100786,2024Q3
20240726,501780.0996506007,557943.0,1059723.0996506007,5,0.009484784041226213,0.05972309965060085,2024Q3
20240729,501780.0996506007,558128.0,1059908.0996506007,5,0.00017457390525987826,0.059908099650600954,2024Q3
20240730,501780.0996506007,558862.0,1060642.0996506007,5,0.0006925128699761807,0.06064209965060097,2024Q3
20240731,501780.0996506007,578622.0,1080402.0996506007,5,0.01863022409397974,0.08040209965060074,2024Q3
20240801,501780.0996506007,575732.0,1077512.0996506007,5,-0.0026749300107197227,0.07751209965060069,2024Q3
20240802,501780.0996506007,576217.0,1077997.0996506007,5,0.0004501109548165072,0.07799709965060075,2024Q3
20240805,501780.0996506007,569870.0,1071650.0996506007,5,-0.0058877709430360525,0.07165009965060087,2024Q3
20240806,501780.0996506007,576957.0,1078737.0996506007,5,0.006613165997288339,0.07873709965060094,2024Q3
20240807,889529.7259865007,186722.0,1076251.7259865007,2,-0.0023039660589266875,0.07625172598650098,2024Q3
20240808,889529.7259865007,186324.0,1075853.7259865007,2,-0.0003698019621154458,0.07585372598650109,2024Q3
20240809,982249.1008994008,93391.0,1075640.1008994007,1,-0.0001985633194737657,0.07564010089940099,2024Q3
20240812,982249.1008994008,93391.0,1075640.1008994007,1,0.0,0.07564010089940099,2024Q3
20240813,513216.00917220075,581813.0,1095029.0091722007,5,0.018025460613255273,0.09502900917220103,2024Q3
20240814,573828.5698710008,514774.0,1088602.569871001,5,-0.005868738862048861,0.08860256987100135,2024Q3
20240815,573828.5698710008,520177.0,1094005.569871001,5,0.00496324384080804,0.0940055698710014,2024Q3
20240816,573828.5698710008,511519.0,1085347.569871001,5,-0.007914036489796716,0.08534756987100134,2024Q3
20240819,573828.5698710008,511524.0,1085352.569871001,5,4.606819178354371e-06,0.08535256987100137,2024Q3
20240820,587786.8021359008,490412.0,1078198.8021359008,5,-0.006591192515396527,0.07819880213590125,2024Q3
20240821,587786.8021359008,486808.0,1074594.8021359008,5,-0.003342611764046266,0.07459480213590108,2024Q3
20240822,587786.8021359008,494164.0,1081950.8021359008,5,0.006845370911322979,0.081950802135901,2024Q3
20240823,598995.0783915007,481267.0,1080262.0783915007,5,-0.001560813801391281,0.0802620783915009,2024Q3
20240826,598995.0783915007,486371.0,1085366.0783915007,5,0.004724779386498401,0.0853660783915009,2024Q3
20240827,585093.7715226008,496608.0,1081701.7715226007,5,-0.003376102258816238,0.08170177152260094,2024Q3
20240828,578032.5221891009,508984.0,1087016.5221891007,5,0.00491332343758577,0.08701652218910105,2024Q3
20240829,578032.5221891009,514106.0,1092138.5221891007,5,0.004711979896758978,0.0921385221891009,2024Q3
20240830,578032.5221891009,517898.0,1095930.5221891007,5,0.0034720870319628894,0.0959305221891007,2024Q3
20240902,691358.4197522008,402915.0,1094273.4197522008,4,-0.0015120506303537562,0.09427341975220083,2024Q4
20240903,790696.5450893008,305977.0,1096673.5450893007,3,0.002193350668833194,0.0966735450893006,2024Q4
20240904,790696.5450893008,307374.0,1098070.5450893007,3,0.0012738521926196622,0.09807054508930069,2024Q4
20240905,790696.5450893008,308914.0,1099610.5450893007,3,0.0014024599848225794,0.09961054508930078,2024Q4
20240906,899346.2166593008,198331.0,1097677.216659301,2,-0.0017581937883678345,0.09767721665930096,2024Q4
20240909,899346.2166593008,198232.0,1097578.216659301,2,-9.01904480639093e-05,0.09757821665930089,2024Q4
20240910,725547.6871415009,368851.0,1094398.6871415009,3,-0.0028968591664270127,0.09439868714150079,2024Q4
20240911,725547.6871415009,365804.0,1091351.6871415009,3,-0.002784177316548675,0.09135168714150077,2024Q4
20240912,725547.6871415009,366766.0,1092313.6871415009,3,0.0008814757069919299,0.09231368714150068,2024Q4
20240913,525367.7311655008,560267.0,1085634.7311655008,5,-0.006114503603336097,0.08563473116550058,2024Q4
20240918,525367.7311655008,559955.0,1085322.7311655008,5,-0.0002873894792082554,0.08532273116550049,2024Q4
20240919,525367.7311655008,566238.0,1091605.7311655008,5,0.005789061464927414,0.09160573116550053,2024Q4
20240920,525367.7311655008,561110.0,1086477.7311655008,5,-0.004697666798180733,0.0864777311655005,2024Q4
20240923,525367.7311655008,557690.0,1083057.7311655008,5,-0.003147786560090182,0.08305773116550053,2024Q4
20240924,634688.9292039007,465172.0,1099860.9292039007,4,0.01551459128620758,0.09986092920390055,2024Q4
20240925,798336.8849364007,302297.0,1100633.8849364007,3,0.0007027758800919326,0.10063388493640057,2024Q4
20240926,798336.8849364007,310971.0,1109307.8849364007,3,0.007880913098092801,0.10930788493640065,2024Q4
20240927,897743.8516632007,221915.0,1119658.8516632007,2,0.00933101338894149,0.11965885166320067,2024Q4
20240930,1025972.4135444006,93391.0,1119363.4135444006,1,-0.00026386440687820034,0.11936341354440061,2024Q4
20241008,1025972.4135444006,93391.0,1119363.4135444006,1,0.0,0.11936341354440061,2024Q4
20241009,1025972.4135444006,93391.0,1119363.4135444006,1,0.0,0.11936341354440061,2024Q4
20241010,1025972.4135444006,93391.0,1119363.4135444006,1,0.0,0.11936341354440061,2024Q4
20241011,1025972.4135444006,93391.0,1119363.4135444006,1,0.0,0.11936341354440061,2024Q4
20241014,1025972.4135444006,93391.0,1119363.4135444006,1,0.0,0.11936341354440061,2024Q4
20241015,1025972.4135444006,93391.0,1119363.4135444006,1,0.0,0.11936341354440061,2024Q4
20241016,742302.0359538005,381923.0,1124225.0359538007,3,0.004343202887082009,0.12422503595380063,2024Q4
20241017,742302.0359538005,376119.0,1118421.0359538007,3,-0.0051626674503613135,0.11842103595380071,2024Q4
20241018,536502.7826942006,595907.0,1132409.7826942005,5,0.012507585507339991,0.13240978269420056,2024Q4
20241021,536502.7826942006,602482.0,1138984.7826942005,5,0.005806202048481923,0.13898478269420056,2024Q4
20241022,536502.7826942006,619057.0,1155559.7826942005,5,0.014552433229874095,0.15555978269420057,2024Q4
20241023,846554.4248900007,315775.0,1162329.4248900008,3,0.005858322777569258,0.1623294248900009,2024Q4
20241024,949980.1324532008,210851.0,1160831.1324532009,2,-0.001289042851979505,0.16083113245320102,2024Q4
20241025,949980.1324532008,212111.0,1162091.1324532009,2,0.0010854291935962213,0.16209113245320106,2024Q4
20241028,949980.1324532008,213931.0,1163911.1324532009,2,0.0015661422320278895,0.1639111324532012,2024Q4
20241029,1070243.0471552007,93391.0,1163634.0471552007,1,-0.00023806396405545716,0.16363404715520113,2024Q4
20241030,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241031,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241101,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241104,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241105,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241106,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241107,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241108,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241111,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241112,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241113,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241114,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241115,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241118,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241119,1070243.0471552007,93391.0,1163634.0471552007,1,0.0,0.16363404715520113,2024Q4
20241120,909554.3750112008,256703.0,1166257.3750112008,2,0.0022544268641961906,0.16625737501120108,2024Q4
20241121,909554.3750112008,254815.0,1164369.3750112008,2,-0.0016188536428177747,0.1643693750112012,2024Q4
20241122,909554.3750112008,254815.0,1164369.3750112008,2,0.0,0.1643693750112012,2024Q4
20241125,909554.3750112008,251983.0,1161537.3750112008,2,-0.0024322178689840657,0.16153737501120125,2024Q4
20241126,909554.3750112008,251983.0,1161537.3750112008,2,0.0,0.16153737501120125,2024Q4
20241127,909554.3750112008,252927.0,1162481.3750112008,2,0.000812715992019486,0.16248137501120108,2024Q4
20241128,909554.3750112008,260479.0,1170033.3750112008,2,0.006496448168838098,0.17003337501120108,2024Q4
20241129,909554.3750112008,259535.0,1169089.3750112008,2,-0.0008068145919264413,0.16908937501120103,2024Q4
20241202,909554.3750112008,263311.0,1172865.3750112008,2,0.003229864269328253,0.17286537501120103,2024Q5
20241203,909554.3750112008,261423.0,1170977.3750112008,2,-0.001609732915836104,0.17097737501120114,2024Q5
20241204,1077200.1198528009,93391.0,1170591.1198528009,1,-0.00032985706354593525,0.17059111985280118,2024Q5
20241205,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241206,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241209,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241210,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241211,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241212,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241213,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241216,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241217,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241218,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241219,1077200.1198528009,93391.0,1170591.1198528009,1,0.0,0.17059111985280118,2024Q5
20241220,915710.4074688009,258191.0,1173901.407468801,2,0.0028278769246228297,0.17390140746880123,2024Q5
20241223,915710.4074688009,254031.0,1169741.407468801,2,-0.0035437388297965278,0.1697414074688013,2024Q5
20241224,915710.4074688009,254927.0,1170637.407468801,2,0.0007659812624218887,0.1706374074688013,2024Q5
20241225,915710.4074688009,254031.0,1169741.407468801,2,-0.0007653949842055807,0.1697414074688013,2024Q5
20241226,915710.4074688009,265167.0,1180877.407468801,2,0.00952005283295665,0.18087740746880132,2024Q5
20241227,915710.4074688009,267407.0,1183117.407468801,2,0.0018968946190625058,0.18311740746880134,2024Q5
20241230,915710.4074688009,273807.0,1189517.407468801,2,0.005409437778193471,0.1895174074688013,2024Q5
20241231,1095711.685209601,93391.0,1189102.685209601,1,-0.0003486474906512216,0.18910268520960138,2024Q5
20250102,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250103,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250106,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250107,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250108,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250109,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250110,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250113,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250114,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250115,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250116,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250117,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250120,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250121,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250122,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250123,1095711.685209601,93391.0,1189102.685209601,1,0.0,0.18910268520960138,2025Q1
20250124,674965.2991496009,517651.0,1192616.2991496008,4,0.002954844845363791,0.1926162991496012,2025Q1
20250127,674965.2991496009,522274.0,1197239.2991496008,4,0.0038763515166584384,0.19723929914960125,2025Q1
20250205,583020.2700225009,617286.0,1200306.2700225008,5,0.0025617024725788085,0.20030627002250134,2025Q1
20250206,583020.2700225009,630245.0,1213265.2700225008,5,0.01079641115242791,0.2132652700225015,2025Q1
20250207,583020.2700225009,642265.0,1225285.2700225008,5,0.009907149159373185,0.22528527002250165,2025Q1
20250210,583020.2700225009,658445.0,1241465.2700225008,5,0.013205088150372468,0.24146527002250173,2025Q1
20250211,917670.2377698008,321672.0,1239342.2377698007,3,-0.0017101020092664676,0.2393422377698018,2025Q1
20250212,917670.2377698008,323970.0,1241640.2377698007,3,0.0018542093781417357,0.2416402377698017,2025Q1
20250213,917670.2377698008,320531.0,1238201.2377698007,3,-0.002769723383141187,0.23820123776980173,2025Q1
20250214,917670.2377698008,318464.0,1236134.2377698007,3,-0.0016693570777904787,0.2361342377698017,2025Q1
20250217,917670.2377698008,320436.0,1238106.2377698007,3,0.0015952959959735225,0.23810623776980155,2025Q1
20250218,917670.2377698008,318233.0,1235903.2377698007,3,-0.0017793303456481446,0.2359032377698016,2025Q1
20250219,1141995.393464401,93391.0,1235386.393464401,1,-0.0004181915619320131,0.23538639346440182,2025Q1
20250220,1141995.393464401,93391.0,1235386.393464401,1,0.0,0.23538639346440182,2025Q1
20250221,597302.048468601,638841.0,1236143.048468601,5,0.0006124844892279047,0.236143048468602,2025Q1
20250224,597302.048468601,639479.0,1236781.048468601,5,0.0005161214964484184,0.23678104846860193,2025Q1
20250225,597302.048468601,631166.0,1228468.048468601,5,-0.006721480742523767,0.22846804846860191,2025Q1
20250226,597302.048468601,640978.0,1238280.048468601,5,0.007987183722223401,0.23828004846860185,2025Q1
20250227,597302.048468601,639847.0,1237149.048468601,5,-0.0009133636622820074,0.23714904846860185,2025Q1
